ts_s,ang1,ang2,ang3,ang1_filtered,ang2_filtered,ang3_filtered,ang_principal,ang_principal_filtered
16.296776363837555,-82.49279,-1.3385342,-132.62683,-82.78979232554482,-1.6576071068758462,-133.17617143267302,-12.895292663295333,-13.45582003043329
16.298216517280807,-82.49279,-1.3385342,-132.62683,-82.7791903385108,-1.6413412644544714,-133.16973768305735,-12.895292663295333,-13.44881329576219
16.299656670724058,-82.34335932337456,-1.0782321051297798,-132.56906924311176,-82.76755251563256,-1.623515669620523,-133.16268388231936,-12.828379867876503,-13.441131526002682
16.30109682416731,-82.037674,-0.54574084,-132.45091,-82.75594436371753,-1.6056900747865748,-133.15563008158136,-12.69149860649554,-13.433449820395182
16.302536977610565,-82.037674,-0.54574084,-132.45091,-82.74441877705712,-1.5878644799526263,-133.14857628084337,-12.69149860649554,-13.42576829330319
16.303977131053816,-82.037674,-0.54574084,-132.45091,-82.73295294679882,-1.570038885118678,-133.14152248010532,-12.69149860649554,-13.418086895411363
16.305417284497068,-82.037674,-0.54574084,-132.45091,-82.72148711654052,-1.5522132902847297,-133.13446867936733,-12.69149860649554,-13.410405497519534
16.30685743794032,-82.037674,-0.54574084,-132.45091,-82.71060504788085,-1.5355825200105286,-133.12890723500595,-12.69149860649554,-13.404257529954993
16.30829759138357,-82.037674,-0.54574084,-132.45091,-82.70296008478124,-1.5249882757300859,-133.13507590659268,-12.69149860649554,-13.410045376284252
16.309737744826823,-82.037674,-0.54574084,-132.45091,-82.6953151216816,-1.514394031449643,-133.14124457817937,-12.69149860649554,-13.415833222613514
16.311177898270074,-82.000973764782,-0.48710396198325556,-132.48143022721388,-82.68767015858198,-1.5037997871692002,-133.1474132497661,-12.719925291696487,-13.421621068942777
16.312618051713326,-81.831375,-0.2161318,-132.62247,-82.68002519548236,-1.4932055428887576,-133.1535819213528,-12.85129040879427,-13.427408915272036
16.314058205156577,-81.831375,-0.2161318,-132.62247,-82.67238023238272,-1.4826112986083146,-133.1597505929395,-12.85129040879427,-13.433196761601298
16.31549835859983,-81.831375,-0.2161318,-132.62247,-82.66473526928309,-1.4720170543278719,-133.16591926452622,-12.85129040879427,-13.438984607930557
16.31693851204308,-81.93511577496197,-0.2161318,-132.62247,-82.65920530730091,-1.4647266110867236,-133.173338166595,-12.851514708194086,-13.446139015244327
16.318378665486332,-82.05245,-0.2161318,-132.62247,-82.65884848073264,-1.465660352415137,-133.1839934064474,-12.851768398184966,-13.456819072364215
16.319818818929583,-82.05245,-0.2161318,-132.62247,-82.65849165416438,-1.4665940937435504,-133.19464864629975,-12.851768398184966,-13.467499129484102
16.32125897237284,-82.21201064807643,-0.486159548050625,-132.62852218435322,-82.6581348275961,-1.4675278350719636,-133.2053038861522,-12.867355755506196,-13.478179186603988
16.32269912581609,-82.66858,-1.2588212,-132.64584,-82.65777800102782,-1.4684615764003768,-133.21595912600458,-12.911957665288773,-13.488859243723875
